,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2018-07-01,1,0,0,1,['borisjohnson may eu flags eu imports avoid buying boycott already started buy become daviddavismp philiphammonduk gregclarkmp'],0.0,Conservative,Greg Clark,Leave EU
2018-07-01,1,0,1,0,['typical supporter make empty claim asked back fact turn run answers question thousand times benefits'],-0.08888888888888889,Conservative,Heidi Allen,Leave EU
2018-07-01,1,1,0,0,['glad hear listening constituents want lets hope jack sorts sgloscouncil schools makes change politicising public festival jack stand bradley stoke festival slow hand clap working well'],0.06666666666666665,Conservative,Jack Lopresti,Leave EU
2018-07-01,18,10,3,5,"['tories usually say see benefits years said see benefits next yes years said immediate ok non tax paying investments', 'stay eu carbon trading scheme energy bills likely rise voted leave careful wish comment mmm thought', 'referendum spending fuss magnified wish us prime minister cabinet needed finally extricate us soon https', 'commonscms electoralcommuk findings know whole campaign colluded manipulate voters now borisjohnson michaelgove contact people classed treason https', 'benefits likely materialise years according afraid one example austerity voters forced us will start recognise stupidity', 'totally agree samaritan patriot will benefit deregulation following disaster capitalists good luck rest nation poorest duped will pay highest price', 'lot airtime given yet another remoaning perspective forgets mandate voted election manifesto tory party', 'majority advise uk people prospectuses full lies now faced mecahanism reflective advice people gave reality happy support', 'hey yeah great idea let remain eu fight change inside well meant one brighter ones', 'promises pretence charade intended dupe incredibly strong stuff mp conservatives', 'one reporters please find ability challenge madness comes many appear cherry picking promises made consistency', 'right led country away fuelled campaign though done sock away huge bribes yank industries sell country monster', 'right plan win replaced akin jumping frying pan fire', 'getting impression twitter voters voted eu betrayed cabinet appreciated followers clarify situation please', 'lied start cameron told us voted leave name still country overseen unelected bureaucrats brussels may followed clap trap equally useless soundbite means brexit ffs', 'borisjohnson may eu flags eu imports avoid buying boycott already started buy become daviddavismp philiphammonduk gregclarkmp', 'campaign appears number prominent mps push line far treaty appears simply cynically parroted', 'lot airtime given yet another remoaning perspective anna soubry forgets mandate voted referendum election manifesto tory party']",0.13945578231292516,Conservative,Jacob Rees-Mogg,Leave EU
2018-07-01,1,1,0,0,['leader sold party members wider electorate epic betrayal taking orders lied people found'],0.1,Conservative,James Cleverly,Leave EU
2018-07-01,9,8,1,0,"['know people called project fear laughed warnings many wanted remain complacent didn t come streets didn t stand lies jeremycorbyn went friggin holiday bbc derelict duty', 'interesting response jeremycorbyn asked confirm involved police people innocent til proven unless accusing russia re still concrete evidence responsible', 'needs clarification says results annulled overspending excessive amount jeremycorbyn deemed excessive given fact win overspend significance extra influence amount', 'simple question jeremycorbyn whether cabinet ministers involved campaign will cooperate police investigation provoked outrage indignation turned d misheard poor performance pm', 'still waiting comment jeremycorbyn regarding shambles far week s tuesday genuinely hope re quiet re formulating plan give uk cheated s criminal heads roll', 'look mps showed discuss electoral fraud serious assault democracy jeremycorbyn happy benefit crimes brings closer nowhttps', 'd well reach olive branch jeremycorbyn uklabour johnmcdonnellmp different tories will wreck country voters will suffer cheated s legal mandate anti https', 'gone ref prob y believe stuff abt bullying us simply defending rules rules helped write idea free trade deals deals already course', 'need go far neghbours benefit skilled heathcare professionals faces collapse']",0.1756944444444445,Labour,Jeremy Corbyn,Leave EU
2018-07-01,1,1,0,0,['chamber listening debate electoralcommuk report finding broke law absolutely abject responses govt minister backbench tories queuing slate govt s response'],0.2,Labour,Jo Stevens,Leave EU
2018-07-01,1,1,0,0,['excellent thread will difficult legally challenge result basis cheating agree ultimately political rather legal decision'],0.18,Scottish National,Joanna Cherry QC,Leave EU
2018-07-01,1,1,0,0,['d well reach olive branch jeremycorbyn uklabour johnmcdonnellmp different tories will wreck country voters will suffer cheated s legal mandate anti https'],0.1,Labour,John McDonnell,Leave EU
2018-07-01,1,1,0,0,['thanks johnredwood means will vote correct option fta eu option wto terms dictionary depart go away go withdraw retire take oneself'],0.2,Conservative,John Redwood,Leave EU
2018-07-01,1,1,0,0,['utterly contemptuous conservatives votes today confirmed paired withdrawn voting mp agreed opposition juliansmithuk abstain two crucial votes day referendum commision referred campaign police https'],0.13333333333333333,Conservative,Julian Smith,Leave EU
2018-07-01,1,0,0,1,['justinegreening valid point managed come plan meets derision supporters'],0.0,Conservative,Justine Greening,Leave EU
2018-07-01,1,0,1,0,['katehoeymp trashing electoral commission biased believes remainers scrutinise campaign equates leafleting russian dark money cambridgeanalytica lies racism fraud'],-0.075,Labour,Kate Hoey,Leave EU
2018-07-01,2,1,1,0,"['hate important will hear labour please put statement problems spending undermines level playing field referendum built opposition needs opinion https', 'd well reach olive branch jeremycorbyn uklabour johnmcdonnellmp different tories will wreck country voters will suffer cheated s legal mandate anti https']",-0.05,Labour,Keir Starmer,Leave EU
2018-07-01,1,0,1,0,['electoral commission admits interviewed anyone therefore convicting absence basis information grass sorry whistleblower news outlets appears questioning wonder'],-0.25625,Conservative,Layla Moran,Leave EU
2018-07-01,1,0,1,0,['found broken electoral law overspending campaign trail fury liambyrnemp commons today'],-0.4,Labour,Liam Byrne,Leave EU
2018-07-01,1,0,1,0,['simple question jeremycorbyn whether cabinet ministers involved campaign will cooperate police investigation provoked outrage indignation turned d misheard poor performance pm'],-0.2,Labour,Liz McInnes,Leave EU
2018-07-01,1,1,0,0,['none illegality etc stops claiming biggest mandate history laid bare'],0.05,Conservative,Lucy Allan,Leave EU
2018-07-01,1,1,0,0,['interesting move using venice commission code good practice referendums seek government action verdict electoral commission thoughts lucympowell https'],0.43333333333333335,Labour Co-operative,Lucy Powell,Leave EU
2018-07-01,1,0,1,0,['wt actual f come now marcusfysh last night newsnight now biggest donor second campaign going hand country bunch complete morons means'],-0.14,Conservative,Marcus Fysh,Leave EU
2018-07-01,1,0,0,1,['voters british people british citizens resident eu excluded commonwealth citizens uk included indians pakistani lot voted promise immigration commonwealth relaxed'],0.0,Conservative,Maria Caulfield,Leave EU
2018-07-01,1,0,0,1,['borisjohnson didn t support ambition pm jacob isn t trying interest wealth management fund farage hasn t freeloading europe banks insurance business isn t benefiting avoiding eu regs'],0.0,Labour,Mary Creagh,Leave EU
2018-07-01,1,0,1,0,['will say one thing disagree point least isn t sitting quiet mp chrispincher nothing despite biting'],-0.15,Conservative,Michael Fabricant,Leave EU
2018-07-01,11,3,5,3,"['saw tweet arch propagandist yesterday sees problem dirty tricks', 'cynics might point reason michaelgove conceded advertising utilised within campaign warped might stem releasing campaign facebook adverts', 'mainstream media torn michaelgove new one ridiculous attempt walk away turkish immigration populism skynews itvnews https', 'yesterday michaelgove tried clean disgraceful turkish immigration stirring today michaelgove needs answer electoral https skynews', 'indeed apologies required borisjohnson michaelgove', 'michaelgove sorry nah sorry sorry people put endless lies inflammatory stuff mates sorry odious little worm inflicted untold damage upon country michael gove', 'rather dangled hooks rather let prepared believe chap read recall fco briefs quite unaware detailed deliberate decisions taken overspend disguise top officials', 'nothing day day running apart daily meetings jolyonmaugham vs michaelgove', 'saw tweet arch propagandist yesterday sees problem dirty', 'commonscms electoralcommuk findings know whole campaign colluded manipulate voters now borisjohnson michaelgove contact people classed treason https', 'm hearing sold river pmtm m totally disgusted politicos tonight shame borisjohnson michaelgove etc let country destroyed faith conservatives democracy']",-0.19075311942959,Conservative,Michael Gove,Leave EU
2018-07-01,3,1,0,2,"['robburl shield supporters public scrutiny one clip shahmiruk solo none revealing nadinedorries facts law vs opinions beliefs', 'robburl shielding supporters public scrutiny one clip shahmiruk solo none revealing nadinedorries facts law vs opinions beliefs', 'point ignore anyone limited followers constantly shout bot try discredit thought learnt actual referendum polls showing remain win guess']",0.12142857142857144,Conservative,Nadine Dorries,Leave EU
2018-07-01,5,3,2,0,"['afraid nsoames bit late start worrying integrity mps expenses scandal showed contempt mps public behaviour toward women chamber leaves lot desired taking money arms firms', 'magnificent nsoames scandal describes gross says electoral democratic system retain integrity trust voting public whole damn thing needs blown started', 'nsoames makes serious observation regarding election scandal gets bullshit answer minister house know whether laugh cry https', 'nsoames argues eloquently order restore faith democratic process whole damned thing needs blown started whether pride historic democracy fear clean https', 'best either ca now whatever desperate want pretend advisory people oxbridge degrees probably take advice man clapham omnibus grow take blame kill']",0.0880952380952381,Conservative,Nicholas Soames,Leave EU
2018-07-01,1,1,0,0,['despite propaganda media polls indicated impossible win votes'],0.011111111111111146,Independent,Nick Boles,Leave EU
2018-07-01,4,0,2,2,"['voice reason voter philiphammonduk https', 'borisjohnson may eu flags eu imports avoid buying boycott already started buy become daviddavismp philiphammonduk gregclarkmp', 'philiphammonduk believe single treasury forecast rubbish rubbish proven time head sand remainers man woman likewise believe anything say mould', 'message needs understood remain conservative mps will loose seats next election government fails deliver exit eu afraid afraid philiphammonduk']",-0.3080586080586081,Conservative,Philip Hammond,Leave EU
2018-07-01,2,1,1,0,"['example adverts ran illegal politicians organisations iealondon helping crowdfund case arguing never happened coming straight', 'stand news electoralcommuk broke electoral rules way slim majority advisory ref democracy light will misinformed people result null void']",0.03333333333333335,Conservative,Priti Patel,Leave EU
2018-07-01,1,0,0,1,['result without assistance anyone knew'],0.0,Labour Co-operative,Rachael Maskell,Leave EU
2018-07-01,1,1,0,0,['don t need another referendum people gave government instructions corrupt protectionist eu need pm spine walk away table good deal forthcoming'],0.09999999999999998,Conservative,Robert Halfon,Leave EU
2018-07-01,1,0,1,0,['burying bad news yet cheated yet zero response government state broadcaster'],-0.6999999999999998,Conservative,Sajid Javid,Leave EU
2018-07-01,3,2,0,1,"['ok now onto scandal chloe westley response valid questions chionwurah sarahwollaston predictable denial discussion quickly closed message coming headphones', 'inspired saddos totnes constituency declare udi uk become eu vassal colony head state instead masquerading mp underhandedly elected ticket manifesto believe', 'focusing pending deselection betrayed local voters party members party manifesto everyone spoken majority constituency regards complete utter nutter bonkers']",0.049999999999999996,Conservative,Sarah Wollaston,Leave EU
2018-07-01,2,1,0,1,"['best either ca now whatever desperate want pretend advisory people oxbridge degrees probably take advice man clapham omnibus grow take blame kill', 'given news electoralcommuk dishonestbydesign campaign lies cheated wilfully misled electorate broke electoral rules ththe venice convention result null void f still talking untrigger now']",0.2,Conservative,Simon Hoare,Leave EU
2018-07-01,2,0,0,2,"['stellacreasy suggests ministers worked recuse government pending outcome investigation says', 'stellacreasy calls tory cabinet ministers involved running step government investigated arguing']",0.0,Labour Co-operative,Stella Creasy,Leave EU
2018-07-01,1,0,1,0,['ca benefits everyone agreed apart uklabour access negotiated staying impossible choice option'],-0.6666666666666666,Labour,Stephen Kinnock,Leave EU
2018-07-01,4,1,3,0,"['reading news lately chris getting touch reality come silo smell stench corruption everything touched', 'stevebakerhw tory govt seek conceal details past dup donations donation constitutional research council carolecadwalla', 'stevebakerhw explanation appropriate public servant ahem waiting nice see yet evidence campaign breaking law full knowledge question people immune sacking https', 'boris johnson now resigned congratulations borisjohnson daviddavismp stevebakerhw showing guts put us serious doubt dictionary depart go away go withdraw exit']",0.08095238095238096,Conservative,Steven Baker,Leave EU
2018-07-01,1,1,0,0,['oh mp fire awesome thread thangammp thank cc hilaryburragehttps'],1.0,Labour,Thangam Debbonaire,Leave EU
2018-07-01,44,26,10,8,"['dear ioc banned russia olympics stripped athletes medals systematic drug cheating drugs add performance capable leadership electoralcommuk findings carolecadwalla', 'oooooooh yeah hide shame feels good doesn t designer money make vote pay vote nearly killed self walking polling station cast thought help', 'interesting response jeremycorbyn asked confirm involved police people innocent til proven unless accusing russia re still concrete evidence responsible', 'right thing suspend criminal investigation government police investigation actions concluded', 'members erg held official positions leave campaign multimillionaires will laugh fine democracy bought remove disgraced politicians public office now conservatives', 'fair think heart picked bad time cadre people vested interest separation helped biased media eg et al', 'running scared owned mps need stop going ahead need strong pm push ukip', 'still remained puzzled believe make better place immigration mostly outside immigrants often jobs want unfortunately global businesses rule government wo change', 'will take back control cabinet time face fanatics make provide plans evidence facts instead fiction unicorns https', 'cheated side bus mention need send people see total bonkers write mp demand now', 'venice convention ring bells much tells must done due cheating fraud vote leave eu parliament force take action', 'voted wanted fair enough referendum needed voters switch turn result dominic cummings boasted tweet deleted campaign s adverts gained votes', 'remember promise promise repeated every current conservative mp stood conservative party manifesto signed promising sm cu ecj every uklabour tory mp promised honour result', 'distortions flat lies campaign https mps parties lapse dealing lies propaganda conservatives uklabour thesnp thegreenparty nicolasturgeon', 'simple question jeremycorbyn whether cabinet ministers involved campaign will cooperate police investigation provoked outrage indignation turned d misheard poor performance pm', 'beginning believe conservatives agenda scupper day one case shame truly anti indeed', 'impressed attacked uklabour conservatives ukip libdems still soldiering means perfect say least reach far odds unbelievable', 'now certain first broke electoral law therefore invalid mention millions uk nationals living eu unfairly excluded vote chance revoke blame keep dignity', 'justinegreening valid point managed come plan meets derision supporters', 'clear consistent point swing giving remain point lead point referendums held settle arguments within party', 'perhaps dominicraab will actually direct negotiations apparent stance joking knows real master hey gets car briefcase knows perhaps might let sign act surrender', 'promises pretence charade intended dupe incredibly strong stuff mp conservatives', 'steve baker minister resigned now daviddavismp conservatives will either put new leadership contest now die dictionary depart go away go withdraw exit take one leave', 'sometimes series events ca explained weather football exports royal weddings bringing millions great britain roll pm must step beleive britain now time quietly table', 'brilliant work managing piss equal measure unworkable plan', 'leader sold party members wider electorate epic betrayal taking orders lied people found', 'surely ca believe minute mps slightest intention negotiating best interests voters wanted eu consequence seems ended nobody happy apart may remainers', 'getting impression twitter voters voted eu betrayed cabinet appreciated followers clarify situation please', 'ca mp honest truth represent vested interest big business trade benefiting protectionist bloc designed advantage electorate voted variety reasons business', 'british establishment never going allow uk obvious never expected vote win caught totally still shock stop us leaving way', 'hold thought everyone behind shock horror looks people may changed minds now thought possible part right change mind time https', 'wondering re pedantic don t mind glaring errors cranego ve concluded timeline re voter dislikes people profiles corbyn won t achieve anything destroy uk', 'farmers wo make loadsa money selling food inflated prices happens', 'see beginning wonder bit columbo presents veneer annoying ineptitude fact political want drip feeds chaos save us process latest ploy', 'find suggestion voters didn t use head insulting beneath s sinking lower day message brits voted use head deliver brexit will end pm', 'happy campaign funded dark money ask arron banks funds', 'majority advise uk people prospectuses full lies now faced mecahanism reflective advice people gave reality happy support', 'worked sabotage beginning bed brussels clear goal intention reverse result will traitor', 'see resuscitated irony cabinet', 'people vote will save us tories disastrous pursuit general election seeking kick tories govt anti everyone', 'given news electoralcommuk dishonestbydesign campaign lies cheated wilfully misled electorate broke electoral rules ththe venice convention result null void f still talking untrigger now', 'started considerable goodwill squandered started considerable goodwill voters squandered need unshackling compromise now possible https', 'lies deceit theresa appeaser multiple flavours third way lie voted leave every last bit called', 'philiphammonduk believe single treasury forecast rubbish rubbish proven time head sand remainers man woman likewise believe anything say mould']",0.14802360338074627,Conservative,Theresa May,Leave EU
2018-07-01,3,2,1,0,"['people now holiday biggest catastrophe history sack close department declares oh wants distance wonder https', 'holiday biggest catastrophe history sack close department declares oh wants distance wonder https', 'years financial collapse working people still poorer paid crisis libdems imposed needless vindictive far less likely narrow victory emerged']",-0.04583333333333333,Liberal Democrats,Tom Brake,Leave EU
2018-07-01,2,0,2,0,"['saw tweet arch propagandist yesterday sees problem dirty tricks', 'saw tweet arch propagandist yesterday sees problem dirty']",-0.6,Labour Co-operative,Tracy Brabin,Leave EU
2018-07-01,1,1,0,0,['doc refer alleged recieved money israel wesstreeting asfaik sandal tell us malign forces real play cld anything divisive machiavellian ends easy trust now'],0.17777777777777778,Labour,Wes Streeting,Leave EU
2018-08-01,1,1,0,0,['ironic many voted rid immigrants now going t accpet immigrants far larger scale many say muslim countries'],0.25999999999999995,Conservative,Andrea Jenkyns,Leave EU
2018-08-01,1,0,1,0,['wonder many illegal bank accounts borisjohnson michaelgove andrealeadsom et al access transacted illegal campaign https'],-0.16666666666666666,Conservative,Andrea Leadsom,Leave EU
2018-08-01,2,1,0,1,"['voted includes nonces try mitigate fair result eu referendum start adopting integrity support ref views yrs back plus voters constituency', 'reintroducing million needless entries adds billion costs industry will pass consumer make us better s aside border delays backward step']",0.175,Conservative,Anna Soubry,Leave EU
2018-08-01,1,1,0,0,['barrygardiner still will people surely nothing fear referendum final deal agreed'],0.25,Labour,Barry Gardiner,Leave EU
2018-08-01,2,2,0,0,"['battle referendum may marginal victory war far lost argument will used idea s will happen', 'single one brave enough mention books entire situation proceeding without even ability due diligence sheer negligence uk stop paying heck right now']",0.12366071428571429,Conservative,Bernard Jenkin,Leave EU
2018-08-01,9,4,4,1,"['conservatives ukip uklabour leaveeuofficial borisjohnson said cake eat cake now going even bloody cake bloody cake start lied', 'don t forget borisjohnson racist debacle diversion unveiling depth russian interference lies', 'battle referendum may marginal victory war far lost argument will used idea s will happen', 'thought d emigrated glad hear let s now bloody extension', 'life ve voted conservative today m going join party supporter wants walk away eu will support chequers approach need new leader conservatives leaveeuofficial borisjohnson', 'possibly suggest represents elite house lords many retired eurocrats pulling hefty eu pensions clearly supporters count support major multinational corporations european governments', 'clearly traitors campaign meps members elite counselling sabotage smooth withdrawal call clear tories labour manifestos', 'seriously suggesting thugs responsible attack vote course typical supporters suggested extremists predominantly supporters said extremists equally likely either end spectrum', 'wonder many illegal bank accounts borisjohnson michaelgove andrealeadsom et al access transacted illegal campaign https']",-0.043527667984189736,Conservative,Boris Johnson,Leave EU
2018-08-01,1,1,0,0,['voted includes nonces try mitigate fair result eu referendum start adopting integrity support ref views yrs back plus voters constituency'],0.35,Conservative,Brandon Lewis,Leave EU
2018-08-01,5,1,2,2,"['sorry people voted millions illegitimately inconsistently unconstitutionally excluded vote labour s manifesto theresa may lost ticket', 'members campaign stole data uklabour referendum electoralcommuk acgrayling jolyonmaugham brexitbin chukaumunna charliekiss davidlammy jeremycorbyn https', 'spot chuka bang thoughts regards intolerant islamophobic state belgium banning veil know point view someone voted actively supports things eu', 'yeah now low paid workers competing job kind employment environment offer labour kept minimum wage never accept many working class voted will live effects fom every day chukka', 'news constituencies switch now lies cheating exposed going bury head sand']",0.1005050505050505,Labour,Chuka Umunna,Leave EU
2018-08-01,1,0,1,0,['still heard elected mp davidedrew sign letter calling enquiry illegal activity stroudnews perhaps publish justification'],-0.5,Labour Co-operative,David Drew,Leave EU
2018-08-01,3,2,0,1,"['well mps accepted desicion got behind trying make great instead stand sidelines nothing moan moan moan great work mp', 'members campaign stole data uklabour referendum electoralcommuk acgrayling jolyonmaugham brexitbin chukaumunna charliekiss davidlammy jeremycorbyn https', 'hahaha oh pav bless mention murder solid campaign technique making quotes incite racial hatred fos may go prison saying freedom consequences point stands whether comprehend']",0.28,Labour,David Lammy,Leave EU
2018-08-01,1,1,0,0,['hear much complaints rigging referendum murdoch cambridge analytica frauds disinfo perpetrated result staying silent means accomplice happy implement one day referendum'],0.3333333333333333,Labour,Dawn Butler,Leave EU
2018-08-01,1,0,1,0,['know wanted bs campaign criminal investigation told easiest deal world liamfox one saying will leaving single market danieljhannan forgetting million'],-0.2357142857142857,Conservative,Dr Liam Fox,Leave EU
2018-08-01,1,1,0,0,['oh hell eu referendum voted little englandshire voted let take englandshire conned lied really pissed let meantime support calls'],0.0062500000000000056,Scottish National,Dr Philippa Whitford,Leave EU
2018-08-01,1,1,0,0,['robertjenrick mrchrisaddison asking quite now sincerely hope taken lesson simply asking sign letter re election fraud support rule law upholding democracy https'],0.25,Conservative,Esther McVey,Leave EU
2018-08-01,2,1,1,0,"['possibly suggest represents elite house lords many retired eurocrats pulling hefty eu pensions clearly supporters count support major multinational corporations european governments', 'seriously suggesting thugs responsible attack vote course typical supporters suggested extremists predominantly supporters said extremists equally likely either end spectrum']",0.04027777777777778,Others,Frank Field,Leave EU
2018-08-01,1,1,0,0,['latest poll observer indicates brightside greater swing parliamentary now backs staying eu gillfurnissmp'],0.5,Labour,Gill Furniss,Leave EU
2018-08-01,2,2,0,0,"['excellence oversight electoralcommuk claireerbassett wish penalties greater resources higher work lies greghands intolerable hardly retribution slight prevent similar future', 've changed mind right remain']",0.0824829931972789,Conservative,Greg Hands,Leave EU
2018-08-01,1,1,0,0,['pretty tight constituency aberconwy swung gutoaberconwy'],0.03571428571428571,Conservative,Guto Bebb,Leave EU
2018-08-01,8,4,3,1,"['unless money eh mr mogg remind much invested sanctioned russian bank russian gold geologically impossible diamond mines millions came order', 'disgraceful comment someone supported campaign broke electoral funding rules', 'actually bought bus ton lies whole load may fooling people care country see', 'seeing already look around see union jack flying hear soft muted sound land hope glory every home voted coming coming home', 'seriously suggesting thugs responsible attack vote course typical supporters suggested extremists predominantly supporters said extremists equally likely either end spectrum', 'pretty much sums far may one gbp bought eur today eur worldwide finance community judges loses right economic superstar gbp fallen eur others https', 'old toxic nonsense team structure entire language dialogue europe deal europe something', 'amen everything especially everything will alright meaningless platitudes practical plans given nothing discuss ukparliament']",0.0030020703933747476,Conservative,Jacob Rees-Mogg,Leave EU
2018-08-01,6,3,2,1,"['jeremy commented fact donation given duponline quite possibly came ukraine quite possibly managed apparently illegal according bbc spotlight documentary', 'two thoughts jeremycorbyn libelled sue grown suing conclusions might one draw manda corbinista remainer clearly supporter always', 'hear much complaints rigging referendum murdoch cambridge analytica frauds disinfo perpetrated result staying silent means accomplice happy implement one day referendum', 'members campaign stole data uklabour referendum electoralcommuk acgrayling jolyonmaugham brexitbin chukaumunna charliekiss davidlammy jeremycorbyn https', 's trying stop uklabour members discussing anything conference year row ask jeremycorbyn wants silent uk law broken russia funding destruction', 'finds new analysis https jeremycorbyn time back']",0.04125874125874126,Labour,Jeremy Corbyn,Leave EU
2018-08-01,1,1,0,0,['joannaccherry nicolasturgeon calling sensible people camp galvanise many voters ve changed minds'],0.5,Scottish National,Joanna Cherry QC,Leave EU
2018-08-01,5,3,1,1,"['oh yes remember sugar industry built slavery many people sugar industry involved supporting campaign yeah lot profits slavery involved leave side', 'katehoeymp money campaign took crispin getting pound government debt money took arronbanks betraying people constituency damaging themhttps', 'possibly suggest represents elite house lords many retired eurocrats pulling hefty eu pensions clearly supporters count support major multinational corporations european governments', 'clearly traitors campaign meps members elite counselling sabotage smooth withdrawal call clear tories labour manifestos', 'seriously suggesting thugs responsible attack vote course typical supporters suggested extremists predominantly supporters said extremists equally likely either end spectrum']",0.12232142857142858,Labour,Kate Hoey,Leave EU
2018-08-01,1,1,0,0,['well certainly see civil unrest voters react look angry remain voters losing vote knew chance winning imagine anger large group actually won win overturned'],0.07551020408163267,Labour,Keir Starmer,Leave EU
2018-08-01,1,0,0,1,['kevinhollinrake seem got reply back regards status'],0.0,Conservative,Kevin Hollinrake,Leave EU
2018-08-01,1,0,1,0,['oh quiet incessant garbage unionists giving wind madam idiot wilfully stupid colleagues lie daily basis branch office integrity snake thought scots wee poor stupid notice jog'],-0.4666666666666666,Scottish National,Kirstene Hair,Leave EU
2018-08-01,1,0,1,0,['ms berger sense honour now terminally fascistic momentum brownshirt infested labour party fixed within fixers hounded purged deselected honour remaining part monster'],-0.15000000000000002,Labour Co-operative,Luciana Berger,Leave EU
2018-08-01,1,1,0,0,['always listening answers must credible'],0.4,Conservative,Marcus Fysh,Leave EU
2018-08-01,1,0,1,0,['wonder many illegal bank accounts borisjohnson michaelgove andrealeadsom et al access transacted illegal campaign https'],-0.16666666666666666,Conservative,Michael Gove,Leave EU
2018-08-01,1,0,1,0,['coming chap defends pretending criminal behaviour bad relatively wants vote leave criminal actions uk electorate rewarded ironic'],-0.21999999999999997,Conservative,Nadine Dorries,Leave EU
2018-08-01,1,1,0,0,['ve changed mind right remain'],0.2857142857142857,Conservative,Owen Paterson,Leave EU
2018-08-01,2,0,1,1,"['lie campaigns broke electorial law truth https', 'wonder many illegal bank accounts borisjohnson michaelgove andrealeadsom et al access transacted illegal campaign https']",-0.16666666666666666,Conservative,Priti Patel,Leave EU
2018-08-01,1,1,0,0,['robertjenrick mrchrisaddison asking quite now sincerely hope taken lesson simply asking sign letter re election fraud support rule law upholding democracy https'],0.25,Conservative,Robert Jenrick,Leave EU
2018-08-01,1,0,1,0,['according times today deal endanger public safety leaked letter home secretary police crime commissioners project fear wonder whether supporters thought sajidjavid sad'],-0.25,Conservative,Sajid Javid,Leave EU
2018-08-01,2,0,2,0,"['utter crap nutter voted million majority uk adult voters way qualify tie treaty dysfunctional superstate project vote must implemented must', 'sarahwollaston voted aye favour eu withdrawal act now actively campaigns purpose sarahwollaston voted constituents voted saying constituents need protect parliament']",-0.20833333333333334,Conservative,Sarah Wollaston,Leave EU
2018-08-01,1,1,0,0,['exactly adrian henry explain decided anything canada minus even supporters said mean exiting talked another referendum won given good idea'],0.134375,Conservative,Steven Baker,Leave EU
2018-08-01,7,1,4,2,"['wo end world says long way come lies campaign swing restricted electorate advisory poll threshold law breaking misusing stolen data democracy folks', 'ludicrous dishonest response government request rescind liars broke law https', 'people backing electorate negotiations obeying instruction sm cu post terms trade flow mutual interests wto terms', 'life ve voted conservative today m going join party supporter wants walk away eu will support chequers approach need new leader conservatives leaveeuofficial borisjohnson', 'give us another vote now know means let country decide time actually save us disaster actual legacy vote least knowing destruction will cause', 'wo stand britain criminal nothing wrong wanting protect country swallowed lady says ca make one nation now different countries https', 'voted understand losing respect people conservatives driving ll never govuk']",-0.12136363636363637,Conservative,Theresa May,Leave EU
2018-09-01,2,2,0,0,"['andrealeadsom leaders supporters years produce viable plan far fibs fictions fantasies fleeing scene crime', 'end importantly strength pride belief country great island must protect fishermen stop cheap imports meat veg europe whilst farmers struggle stay business buy uk products']",0.42500000000000004,Conservative,Andrea Leadsom,Leave EU
2018-09-01,1,1,0,0,['tory mp abridgen irish rte re irish border issue clearly well thought marvellous listen hilarious onwards jasonjhunter'],0.15,Conservative,Andrew Bridgen,Leave EU
2018-09-01,4,2,2,0,"['spend remain ignored came government electrol commission gave wrong information https', 'conservative party anna less vested interest big business trade request uk government instruction whole uk electorate either voters said', 'debate university recycling negative talking points campaign whilst douglascarswell provided extremely optimistic picture britain simriyat pmpmagtoday', 'sole creation campaign campaign projected advantages positive benefits eu electorate voted campaign need engage kind']",-0.007154882154882148,Conservative,Anna Soubry,Leave EU
2018-09-01,1,0,1,0,['mean modern day prophets got everything wrong last year joining euro seeing financial crash saying immediate recession job losses vote forgive believing'],-0.12250000000000001,Labour,Barry Gardiner,Leave EU
2018-09-01,7,6,1,0,"['highlighting said will key figures giselastuart borisjohnson michaelgove held lied british people apart gove left pitch going got tough', 'fed claim betray referendum result democracy stop broke law social media abused foreign sources added lies borisjohnson poll best unreliable', 'actually two votes membership eec much greater majority lie infested campaign', 'know one londoner including many work financial services see good whereas will suffer disadvantaged uk cities voted educational level strong indicator depressing', 'yes lord kerr says promises made campaign unfounded go one step say ran away clueless borisjohnson michaelgove leaving clean mess https', 'end importantly strength pride belief country great island must protect fishermen stop cheap imports meat veg europe whilst farmers struggle stay business buy uk products', 'faisalislam may answer cumbrian meat exports leaving cap echo borisjohnson reason deserting slack cameron supporting opt cap changed course history']",0.20687830687830686,Conservative,Boris Johnson,Leave EU
2018-09-01,2,1,0,1,"['carolineflintmp s one deal many deals wrap package put people communities voted want uklabour', 'carolineflintmp left centre willy waving sexist voter y respect result referendum based lies cheating russian influence esp now now want constituencies switch away please respond']",0.16666666666666666,Labour,Caroline Flint,Leave EU
2018-09-01,3,3,0,0,"['don t agree eu s terms t agree deal eu refuse re proposing simply move wto s fine s line original warnings means', 're explicitly excluding voter wants reject deal revert wto terms thought problem excluding voters referendum now re trying result supports preferred outcome', 'realise listened commentary remoaners majority voters old thus don t use facebook']",0.21833333333333335,Green  of England and Wales,Caroline Lucas,Leave EU
2018-09-01,1,0,1,0,['monday debate rescinding depressing read especially rendering tiresome mantra chhcalling fact lied subordinate decades lies peddled dailymailuk telegraph https'],-0.3666666666666667,Conservative,Chris Heaton-Harris,Leave EU
